	IDNPROCEEDING	IDNCASE	OSC_DATE	INPUT_DATE	BASE_CITY_CODE	HEARING_LOC_CODE	IJ_CODE	TRANS_IN_DATE	PREV_HEARING_LOC	PREV_HEARING_BASE	PREV_IJ_CODE	TRANS_NBR	HEARING_DATE	HEARING_TIME	DEC_TYPE	DEC_CODE	DEPORTED_1	DEPORTED_2	OTHER_COMP	APPEAL_RSVD	APPEAL_NOT_FILED	COMP_DATE	ABSENTIA	VENUE_CHG_GRANTED	TRANSFER_TO	DATE_APPEAL_DUE_STATUS	TRANSFER_STATUS	CUSTODY	CASE_TYPE	NAT	LANG	SCHEDULED_HEAR_LOC	CORRECTIONAL_FAC	CRIM_IND	IHP	AGGRAVATE_FELON	DATE_DETAINED	DATE_RELEASED
6301	8750489	8960517	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6302	8750491	8960519	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6303	8750494	8960522	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6304	8750495	8960523	2019-05-27 00:00:00.000		ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6305	8749403	8959655	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6306	8749412	8959663	2019-05-30 00:00:00.000		ELP	ENP	NHB						2019-07-10 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6307	8749420	8959671	2019-05-30 00:00:00.000		ELP	ENP	NHB						2019-07-10 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6308	8749433	8959683	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6309	8749034	8959395	2019-05-28 00:00:00.000		ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6310	8749041	8959399	2019-05-28 00:00:00.000		ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6311	8749053	8959406	2019-05-28 00:00:00.000		ELP	ENP	NHB						2019-07-10 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6312	8751215	8961221	2019-06-03 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6313	8751220	8961226	2019-06-03 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6314	8751223	8961228	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6315	8751227	8961231	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6316	8751229	8961233	2019-06-03 00:00:00.000	2019-06-06 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6317	8749457	8959703	2019-05-30 00:00:00.000		ELP	ENP	NHB						2019-07-10 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6318	8749464	8959707	2019-05-30 00:00:00.000		ELP	ENP	NHB						2019-07-10 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6319	8749062	8959410	2019-05-28 00:00:00.000		ELP	ENP	NHB						2019-07-10 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6320	8749072	8959418	2019-05-28 00:00:00.000		ELP	ENP	NHB						2019-07-10 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6321	8749080	8959422	2019-05-28 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6322	8749086	8959427	2019-05-28 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6323	8751242	8961245	2019-06-03 00:00:00.000	2019-06-06 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6324	8751247	8961249	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6325	8751254	8961255	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6326	8751257	8961258	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6327	8751262	8961261	2019-06-03 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6328	8750576	8960604	2019-06-01 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6329	8749471	8959712	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6330	8749476	8959715	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6331	8749481	8959720	2019-05-30 00:00:00.000		ELP	ENP	NHB						2019-07-10 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6332	8749488	8959725	2019-05-30 00:00:00.000		ELP	ENP	NHB						2019-07-10 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6333	8749107	8959442	2019-05-28 00:00:00.000		ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6334	8749111	8959443	2019-05-28 00:00:00.000		ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6335	8751270	8961268	2019-06-03 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6336	8751275	8961273	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6337	8751278	8961276	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6338	8751281	8961279	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6339	8751284	8961282	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6340	8751289	8961287	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6341	8751309	8961306	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6342	8751314	8961310	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6343	8751318	8961313	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6344	8751321	8961315	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6345	8751327	8961321	2019-06-03 00:00:00.000	2019-06-06 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6346	8751334	8961327	2019-06-03 00:00:00.000	2019-06-06 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6347	8751338	8961329	2019-06-03 00:00:00.000	2019-06-06 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6348	8751342	8961333	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6349	8751345	8961335	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6350	8751351	8961341	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6351	8751358	8961347	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6352	8751361	8961349	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6353	8751371	8961358	2019-06-03 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6354	8751377	8961363	2019-06-03 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6355	8752082	8961933	2019-06-03 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6356	8752095	8961943	2019-06-03 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6357	8752099	8961947	2019-06-03 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6358	8750827	8960855	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6359	8750828	8960856	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6360	8750829	8960857	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6361	8750830	8960858	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6362	8750831	8960859	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6363	8750832	8960860	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6364	8750833	8960861	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6365	8750834	8960862	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6366	8750835	8960863	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6367	8750836	8960864	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6368	8750837	8960865	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6369	8750838	8960866	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6370	8750839	8960867	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6371	8750840	8960868	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6372	8750841	8960869	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6373	8750842	8960870	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6374	8750843	8960871	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6375	8750844	8960872	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6376	8750845	8960873	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6377	8750846	8960874	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6378	8750847	8960875	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6379	8750848	8960876	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6380	8750849	8960877	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6381	8750850	8960878	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6382	8750852	8960880	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6383	8750855	8960883	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6384	8750856	8960884	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6385	8750858	8960886	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6386	8750859	8960887	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6387	8750861	8960889	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GP	SP			N		0.0		
6388	8692730	8916677	2019-05-04 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6389	8692731	8916678	2019-05-04 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6390	8752113	8961960	2019-06-03 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6391	8752125	8961969	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6392	8750862	8960890	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6393	8750867	8960895	2019-05-29 00:00:00.000		ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6394	8750868	8960896	2019-05-29 00:00:00.000		ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6395	8750870	8960897	2019-05-29 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6396	8750871	8960898	2019-05-29 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6397	8750879	8960906	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6398	8750880	8960907	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6399	8750882	8960909	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6400	8750883	8960910	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6401	8750884	8960911	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6402	8750885	8960912	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6403	8750887	8960914	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6404	8750889	8960916	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6405	8750892	8960919	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6406	8692732	8916679	2019-05-04 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6407	8692734	8916681	2019-05-01 00:00:00.000		ELP	ENP																						N	RMV	GT	SP			N		0.0		
6408	8752129	8961973	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6409	8752133	8961976	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6410	8752141	8961982	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6411	8750893	8960920	2019-06-02 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6412	8750894	8960921	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6413	8750895	8960922	2019-06-02 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6414	8750896	8960923	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6415	8750898	8960925	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6416	8750900	8960927	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6417	8750901	8960928	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6418	8750902	8960929	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6419	8750904	8960931	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6420	8750905	8960932	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6421	8750906	8960933	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6422	8750907	8960934	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6423	8750908	8960935	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6424	8750910	8960937	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6425	8750911	8960938	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6426	8750912	8960939	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6427	8750913	8960940	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6428	8750915	8960942	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6429	8750916	8960943	2019-05-30 00:00:00.000		ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6430	8750917	8960944	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6431	8750918	8960945	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6432	8750919	8960946	2019-05-30 00:00:00.000		ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6433	8750920	8960947	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
6434	8750922	8960949	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6435	8750923	8960950	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6436	8750925	8960952	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6437	8750926	8960953	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6438	8750927	8960954	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6439	8752524	8962262	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6440	8752528	8962264	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6441	8750928	8960955	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6442	8750930	8960957	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6443	8750931	8960958	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6444	8750932	8960959	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6445	8750934	8960961	2019-05-30 00:00:00.000		ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6446	8750936	8960962	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6447	8750946	8960972	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6448	8750947	8960973	2019-05-30 00:00:00.000		ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6449	8750948	8960974	2019-05-30 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6450	8750950	8960975	2019-05-30 00:00:00.000		ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
6451	8750962	8960986	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6452	8750963	8960987	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6453	8750964	8960988	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6454	8750965	8960989	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6455	8750939	8960965	2019-05-30 00:00:00.000		ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
6456	8750940	8960966	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6457	8750941	8960967	2019-05-29 00:00:00.000		ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6458	8750943	8960969	2019-05-29 00:00:00.000		ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6459	8750944	8960970	2019-05-29 00:00:00.000		ELP	ENP	SBM						2019-07-24 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
6460	8750275	8960310	2019-06-01 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
6461	8750278	8960313	2019-05-28 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
6462	8750280	8960315	2019-05-29 00:00:00.000		ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
