	IDNCASE	ALIEN_CITY	ALIEN_STATE	NAT	LANG	CUSTODY	SITE_TYPE	E_28_DATE	ATTY_NBR	CASE_TYPE	UPDATE_SITE	LATEST_HEARING	LATEST_TIME	LATEST_CAL_TYPE	UP_BOND_DATE	UP_BOND_RSN	CORRECTIONAL_FAC	RELEASE_MONTH	RELEASE_YEAR	INMATE_HOUSING	DATE_OF_ENTRY	C_ASY_TYPE	C_BIRTHDATE	C_RELEASE_DATE	UPDATED_CITY	UPDATED_STATE	ADDRESS_CHANGEDON	ZBOND_MRG_FLAG	GENDER	DATE_DETAINED	DATE_RELEASED	LPR	DETENTION_DATE	DETENTION_LOCATION	DCO_LOCATION	DETENTION_FACILITY_TYPE	CASEPRIORITY_CODE	IDNPROCEEDING	OSC_DATE	INPUT_DATE	BASE_CITY_CODE	HEARING_LOC_CODE	IJ_CODE	TRANS_IN_DATE	PREV_HEARING_LOC	PREV_HEARING_BASE	PREV_IJ_CODE	TRANS_NBR	HEARING_DATE	HEARING_TIME	DEC_TYPE	DEC_CODE	DEPORTED_1	DEPORTED_2	OTHER_COMP	APPEAL_RSVD	APPEAL_NOT_FILED	COMP_DATE	ABSENTIA	VENUE_CHG_GRANTED	TRANSFER_TO	DATE_APPEAL_DUE_STATUS	TRANSFER_STATUS	CUSTODY_right	CASE_TYPE_right	NAT_right	LANG_right	SCHEDULED_HEAR_LOC	CORRECTIONAL_FAC_right	CRIM_IND	IHP	AGGRAVATE_FELON	DATE_DETAINED_right	DATE_RELEASED_right
91	8986244	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-11-12 00:00:00.000	1230.0	M							2019-06-16 00:00:00.000		4/1999						F			0.0						8784112	2019-06-18 00:00:00.000		SND	SYP	CAB						2019-11-12 00:00:00.000	1230.0														N	RMV	GP	SP			N		0.0		
92	8986247	See Remarks	FA	VE	SP	N	I			RMV	SND	2019-11-13 00:00:00.000	1230.0	M							2019-06-16 00:00:00.000		9/2014						M									8784118	2019-06-18 00:00:00.000		SND	SYP	PSL						2019-11-13 00:00:00.000	1230.0														N	RMV	VE	SP			N		0.0		
93	8863328	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1200.0	M							2019-03-30 00:00:00.000		4/2009						M			0.0						8619771	2019-04-01 00:00:00.000	2019-05-01 00:00:00.000	SND	CIX	BAR						2019-05-07 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
94	8863347	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-05-08 00:00:00.000	1230.0	M							2019-03-30 00:00:00.000		12/1967						M									8619802	2019-04-01 00:00:00.000	2019-04-25 00:00:00.000	SND	CIX	PSL						2019-05-08 00:00:00.000	1230.0	W	T						2019-06-17 00:00:00.000	Y			2019-07-17 00:00:00.000		N	RMV	GT	SP			N		0.0		
95	8863353	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-05-08 00:00:00.000	1230.0	M							2019-03-30 00:00:00.000		9/2006						F									8619809	2019-04-01 00:00:00.000	2019-04-25 00:00:00.000	SND	CIX	PSL						2019-05-08 00:00:00.000	1230.0	W	T						2019-06-17 00:00:00.000	Y			2019-07-17 00:00:00.000		N	RMV	GT	SP			N		0.0		
96	8863255	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-18 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		1/1995						M									8619674	2019-04-01 00:00:00.000	2019-05-07 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
97	8863256	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-03-30 00:00:00.000								F									8619675	2019-04-01 00:00:00.000	2019-05-13 00:00:00.000	SND	CIX	CAB						2019-05-21 00:00:00.000	1230.0	W	T				I		2019-05-21 00:00:00.000	Y			2019-06-20 00:00:00.000		N	RMV	GT	SP			N		0.0		
98	8863258	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-18 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		12/1980						F									8619677	2019-04-01 00:00:00.000	2019-05-07 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
99	8863264	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-18 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		12/2015						F									8619683	2019-04-01 00:00:00.000	2019-05-07 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
100	8863312	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1200.0	M							2019-03-30 00:00:00.000		5/1977						F									8619749	2019-04-01 00:00:00.000	2019-05-01 00:00:00.000	SND	CIX	BAR						2019-05-07 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
101	8863377	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-06-20 00:00:00.000	1200.0	M							2019-03-30 00:00:00.000		8/1994						F									8619845	2019-04-01 00:00:00.000	2019-04-26 00:00:00.000	SND	CIX	BAR						2019-05-13 00:00:00.000	1230.0	O	X	GT					2019-06-19 00:00:00.000	N			2019-07-19 00:00:00.000		N	RMV	GT	SP			N		0.0		
102	8863382	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-06-20 00:00:00.000	1200.0	M							2013-05-28 00:00:00.000								M									8619856	2019-04-01 00:00:00.000	2019-04-26 00:00:00.000	SND	CIX	BAR						2019-05-13 00:00:00.000	1230.0	O	X	GT					2019-06-19 00:00:00.000	Y			2019-07-19 00:00:00.000		N	RMV	GT	SP			N		0.0		
103	8863392	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-06-20 00:00:00.000	1200.0	M							2019-03-30 00:00:00.000		6/2010						M									8619868	2019-04-01 00:00:00.000	2019-04-26 00:00:00.000	SND	CIX	BAR						2019-05-13 00:00:00.000	1230.0	O	X	GT					2019-06-19 00:00:00.000	N			2019-07-19 00:00:00.000		N	RMV	GT	SP			N		0.0		
104	8863432	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-17 00:00:00.000	1300.0	M							2019-03-31 00:00:00.000		4/1982						F									8619933	2019-04-01 00:00:00.000	2019-05-02 00:00:00.000	SND	CIX	JCL						2019-05-09 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
105	8863440	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-17 00:00:00.000	1300.0	M							2019-03-31 00:00:00.000		5/2001						M									8619945	2019-04-01 00:00:00.000	2019-05-02 00:00:00.000	SND	CIX	JCL						2019-05-09 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
106	8863574	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-03-30 00:00:00.000		1/1993						F									8620143	2019-04-01 00:00:00.000	2019-05-09 00:00:00.000	SND	CIX	CAB						2019-05-21 00:00:00.000	1230.0	W	T				I		2019-05-21 00:00:00.000	Y			2019-06-20 00:00:00.000		N	RMV	HO	SP			N		0.0		
107	8863585	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-03-30 00:00:00.000		9/2015						F			0.0						8620160	2019-04-01 00:00:00.000	2019-05-09 00:00:00.000	SND	CIX	CAB						2019-05-21 00:00:00.000	1230.0	W	T				I		2019-05-21 00:00:00.000	Y			2019-06-20 00:00:00.000		N	RMV	HO	SP			N		0.0		
108	8863599	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-03-30 00:00:00.000		10/2010						M									8620179	2019-04-01 00:00:00.000	2019-05-09 00:00:00.000	SND	CIX	CAB						2019-05-21 00:00:00.000	1230.0	W	T				I		2019-05-21 00:00:00.000	Y			2019-06-20 00:00:00.000		N	RMV	HO	SP			N		0.0		
109	8986081	See Remarks	FA	EC	SP	N	I			RMV	ELP	2019-08-15 00:00:00.000	830.0	M							2019-06-15 00:00:00.000		4/2000						F									8783908	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	EC	SP			N		0.0		
110	8986082	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-15 00:00:00.000	830.0	M							2019-06-13 00:00:00.000		6/1994						M									8783909	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
111	8986092	See Remarks	FA	GT	SP	N	I			RMV	ELP	2020-01-22 00:00:00.000	830.0	M							2019-06-15 00:00:00.000		4/1971						F									8783920	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-22 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
112	8986093	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-12-09 00:00:00.000	1300.0	M							2019-06-16 00:00:00.000		6/1959						M									8783921	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
113	8986094	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	830.0	M							2019-06-18 00:00:00.000		12/1997						M									8783922	2019-06-18 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
114	8986098	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-15 00:00:00.000	830.0	M							2019-06-17 00:00:00.000		8/1990						M									8783927	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
115	8986101	See Remarks	FA	GT	SP	N	I			RMV	ELP	2020-01-22 00:00:00.000	830.0	M							2019-06-16 00:00:00.000		5/2001						M									8783930	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-22 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
116	8986102	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-12-09 00:00:00.000	1300.0	M							2019-06-17 00:00:00.000		2/1981						M									8783931	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
117	8986106	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	830.0	M							2019-06-13 00:00:00.000		7/1989						M									8783935	2019-06-18 00:00:00.000	2019-06-26 00:00:00.000	ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
118	8986109	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-08-15 00:00:00.000	830.0	M							2019-06-15 00:00:00.000		10/1981						F									8783939	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
119	8986110	See Remarks	FA	ES	SP	N	I			RMV	ELP	2020-01-22 00:00:00.000	830.0	M							2019-06-15 00:00:00.000		9/1996						F									8783941	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-22 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
120	8971144	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-10-16 00:00:00.000	1230.0	M							2019-06-08 00:00:00.000		9/1983						F									8764647	2019-06-08 00:00:00.000		SND	SYP	PSL						2019-10-16 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
121	8971145	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-10-16 00:00:00.000	1230.0	M							2019-06-08 00:00:00.000		6/2002						M									8764648	2019-06-08 00:00:00.000		SND	SYP	PSL						2019-10-16 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
122	8971178	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-11-05 00:00:00.000	830.0	M							2019-06-07 00:00:00.000		10/1979						F									8764686	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
123	8971179	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-11-05 00:00:00.000	830.0	M							2019-06-07 00:00:00.000		10/2001						F									8764687	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
124	8971180	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-11-05 00:00:00.000	830.0	M							2019-06-07 00:00:00.000		6/2010						M									8764688	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
125	8971181	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-07-30 00:00:00.000	830.0	M							2019-06-07 00:00:00.000		3/1990						F									8764689	2019-06-08 00:00:00.000	2019-06-21 00:00:00.000	ELP	ENP	SBM						2019-07-30 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
126	8971182	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-07-30 00:00:00.000	830.0	M							2019-06-07 00:00:00.000		1/2008						M									8764690	2019-06-08 00:00:00.000	2019-06-21 00:00:00.000	ELP	ENP	SBM						2019-07-30 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
127	8986122	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-12-09 00:00:00.000	1300.0	M							2019-06-17 00:00:00.000		1/2002						M									8783954	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
128	8986132	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-12-09 00:00:00.000	1300.0	M							2019-06-17 00:00:00.000		11/2005						M									8783964	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
129	8971126	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-07-17 00:00:00.000	1300.0	M									5/1997						M									8764623	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
130	8971127	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-11-05 00:00:00.000	830.0	M									10/1986						M									8764625	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
131	8971128	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-07-30 00:00:00.000	830.0	M									7/2000						M									8764626	2019-06-08 00:00:00.000	2019-06-21 00:00:00.000	ELP	ENP	SBM						2019-07-30 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
132	8971129	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-07-17 00:00:00.000	1300.0	M									4/2000						M									8764628	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
133	8971130	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-11-05 00:00:00.000	830.0	M									7/1998						M									8764630	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
134	8971131	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-07-30 00:00:00.000	830.0	M									7/1986						M									8764632	2019-06-08 00:00:00.000	2019-06-21 00:00:00.000	ELP	ENP	SBM						2019-07-30 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
135	8872163	See Remarks	FA	HO	SP	N	I	2019-05-15 00:00:00.000	0.0	RMV	ELP	2019-07-25 00:00:00.000	1300.0	M							2019-04-04 00:00:00.000		11/2005															8632521	2019-04-06 00:00:00.000	2019-04-26 00:00:00.000	ELP	ENP	NHB						2019-05-09 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
136	8872165	See Remarks	FA	HO	SP	N	I	2019-05-15 00:00:00.000	0.0	RMV	ELP	2019-07-25 00:00:00.000	1300.0	M							2019-04-04 00:00:00.000		6/2011						F									8632524	2019-04-06 00:00:00.000	2019-04-26 00:00:00.000	ELP	ENP	NHB						2019-05-09 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
137	8872167	See Remarks	FA	HO	SP	N	I	2019-05-15 00:00:00.000	0.0	RMV	ELP	2019-07-25 00:00:00.000	1300.0	M							2019-04-04 00:00:00.000		3/2014						M									8632526	2019-04-06 00:00:00.000	2019-04-26 00:00:00.000	ELP	ENP	NHB						2019-05-09 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
138	8863157	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-06-06 00:00:00.000	1230.0	M							2019-03-30 00:00:00.000		11/1991						M									8619565	2019-03-30 00:00:00.000	2019-04-19 00:00:00.000	SND	CIX	BAR						2019-05-07 00:00:00.000	1230.0	W	X	HO					2019-06-06 00:00:00.000	Y			2019-07-08 00:00:00.000		N	RMV	HO	SP			N		0.0		
139	8863158	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-06-06 00:00:00.000	1230.0	M							2019-03-30 00:00:00.000		10/2012						M									8619566	2019-03-30 00:00:00.000	2019-04-19 00:00:00.000	SND	CIX	BAR						2019-05-07 00:00:00.000	1230.0	W	X	HO					2019-06-06 00:00:00.000	Y			2019-07-08 00:00:00.000		N	RMV	HO	SP			N		0.0		
140	8863159	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-08-15 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		1/1988						M									8619567	2019-04-01 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	SS2						2019-05-15 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
141	8863160	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		2/1996						F									8619568	2019-03-31 00:00:00.000	2019-05-02 00:00:00.000	SND	SYP	BAR						2019-05-20 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
142	8863162	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		2/2016						F									8619570	2019-03-31 00:00:00.000	2019-05-02 00:00:00.000	SND	SYP	BAR						2019-05-20 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
143	8863163	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-08-15 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		11/1988						F			0.0						8619571	2019-03-31 00:00:00.000	2019-05-08 00:00:00.000	SND	CIX	SS2						2019-05-15 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
144	8863165	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-08-15 00:00:00.000	1230.0	M							2019-04-15 00:00:00.000		12/2010						F									8619573	2019-04-18 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	SS2						2019-05-15 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
145	8863166	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-08-15 00:00:00.000	1230.0	M							2019-04-15 00:00:00.000		3/2009						F			0.0						8619574	2019-04-18 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	SS2						2019-05-15 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
146	8872112	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-07-25 00:00:00.000	1300.0	M							2019-04-04 00:00:00.000		5/1989						F									8632469	2019-04-05 00:00:00.000	2019-04-26 00:00:00.000	ELP	ENP	NHB						2019-05-08 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
147	8872113	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-07-25 00:00:00.000	1300.0	M							2019-04-05 00:00:00.000		3/1991						M									8632470	2019-04-05 00:00:00.000	2019-04-30 00:00:00.000	ELP	ENP	NHB						2019-05-08 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
148	8872115	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-07-25 00:00:00.000	1300.0	M							2019-04-05 00:00:00.000		5/2016						M									8632472	2019-04-05 00:00:00.000	2019-04-30 00:00:00.000	ELP	ENP	NHB						2019-05-08 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
149	8863167	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-08-15 00:00:00.000	1230.0	M							2019-04-15 00:00:00.000		12/2015						F									8619575	2019-04-18 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	SS2						2019-05-15 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
150	8863168	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-05-15 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		1/1999						F									8619576	2019-03-31 00:00:00.000	2019-04-19 00:00:00.000	SND	SYP	PSL						2019-05-15 00:00:00.000	1230.0	W	T						2019-06-17 00:00:00.000	Y			2019-07-17 00:00:00.000		N	RMV	HO	SP			N		0.0		
151	8863169	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-05-09 00:00:00.000	1230.0	M							2019-03-29 00:00:00.000		3/1994						F									8619577	2019-04-01 00:00:00.000	2019-05-09 00:00:00.000	SND	CIX	JCL						2019-05-09 00:00:00.000	1230.0	O	T						2019-06-26 00:00:00.000	Y			2019-07-26 00:00:00.000		N	RMV	GT	SP			N		0.0		
152	8863170	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-05-15 00:00:00.000	1230.0	M							2019-03-30 00:00:00.000	I	8/1978						M									8619578	2019-03-31 00:00:00.000	2019-05-13 00:00:00.000	SND	SYP	PSL						2019-05-15 00:00:00.000	1230.0	O	T						2019-06-26 00:00:00.000	Y			2019-07-26 00:00:00.000		N	RMV	GT	SP			N		0.0		
153	8863178	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		1/2009						M									8619586	2019-04-01 00:00:00.000	2019-05-02 00:00:00.000	SND	SYP	BAR						2019-05-20 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
154	8863179	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-03-30 00:00:00.000	I	8/1995						M									8619587	2019-04-01 00:00:00.000	2019-05-13 00:00:00.000	SND	CIX	JDV						2019-05-16 00:00:00.000	1230.0	O	T				I		2019-05-16 00:00:00.000	N			2019-06-17 00:00:00.000		N	RMV	HO	SP			N		0.0		
155	8863180	PHILADELPHIA	PA	GT	SP	N	I			RMV	SND												5/1972						M									8619588	2019-03-30 00:00:00.000	2019-05-14 00:00:00.000	SND	SYP	LOC						2019-05-21 00:00:00.000	1230.0	W	T						2019-05-21 00:00:00.000	N			2019-06-20 00:00:00.000		N	RMV	GT	SP			N		0.0		
156	8863181	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-03-30 00:00:00.000		2/2002						M			0.0						8619589	2019-03-30 00:00:00.000	2019-05-13 00:00:00.000	SND	SYP	LOC						2019-05-15 00:00:00.000	1230.0	W	T						2019-05-21 00:00:00.000	N			2019-06-20 00:00:00.000		N	RMV	GP	SP			N		0.0		
157	8863182	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-03-30 00:00:00.000		7/1974						M									8619590	2019-03-31 00:00:00.000	2019-05-08 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0	W	T				I		2019-05-30 00:00:00.000	Y			2019-07-01 00:00:00.000		N	RMV	GT	SP			N		0.0		
158	8863183	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-03-30 00:00:00.000		10/1964						F									8619591	2019-04-01 00:00:00.000	2019-04-18 00:00:00.000	SND	SYP	JDV						2019-05-09 00:00:00.000	1230.0	O	T						2019-05-09 00:00:00.000	N			2019-06-10 00:00:00.000		N	RMV	GT	SP			N		0.0		
159	8863184	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-03-30 00:00:00.000		8/2003						M									8619592	2019-04-01 00:00:00.000	2019-04-18 00:00:00.000	SND	SYP	JDV						2019-05-09 00:00:00.000	1230.0	O	T						2019-05-09 00:00:00.000	N			2019-06-10 00:00:00.000		N	RMV	GT	SP			N		0.0		
160	8863185	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-03-30 00:00:00.000		3/2003						M									8619593	2019-03-31 00:00:00.000	2019-05-08 00:00:00.000	SND	SYP	BAR						2019-05-30 00:00:00.000	1230.0	W	T				I		2019-05-30 00:00:00.000	Y			2019-07-01 00:00:00.000		N	RMV	GT	SP			N		0.0		
161	8863186	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-29 00:00:00.000	1230.0	M							2019-03-30 00:00:00.000		11/1969						M									8619594	2019-03-31 00:00:00.000	2019-04-16 00:00:00.000	SND	SYP	SS2						2019-04-25 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
162	8863187	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-07-29 00:00:00.000	1230.0	M							2019-03-30 00:00:00.000		9/2004						M									8619595	2019-03-31 00:00:00.000	2019-04-16 00:00:00.000	SND	SYP	SS2						2019-04-25 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
163	8863190	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-03-31 00:00:00.000		10/1992						F									8619598	2019-03-31 00:00:00.000	2019-05-14 00:00:00.000	SND	SYP	BAR						2019-05-20 00:00:00.000	1230.0	O	T				I		2019-05-20 00:00:00.000	N			2019-06-19 00:00:00.000		N	RMV	GT	SP			N		0.0		
164	8863191	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-03-31 00:00:00.000		3/2014						M									8619599	2019-04-01 00:00:00.000	2019-05-02 00:00:00.000	SND	SYP	BAR						2019-05-20 00:00:00.000	1230.0	O	T				I		2019-05-20 00:00:00.000	N			2019-06-19 00:00:00.000		N	RMV	GT	SP			N		0.0		
165	8863199	LOS ANGELES	CA	ES	SP	N	I			RMV	SND	2019-05-21 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		11/1990						F									8619608	2019-04-01 00:00:00.000	2019-04-30 00:00:00.000	SND	SYP	LOC						2019-05-21 00:00:00.000	1230.0	O	X	ES					2019-06-06 00:00:00.000	Y			2019-07-08 00:00:00.000		N	RMV	ES	SP			N		0.0		
166	8863202	LOS ANGELES	CA	ES	SP	N	I			RMV	SND	2019-05-21 00:00:00.000	1230.0	M							2019-03-31 00:00:00.000		5/2012						M									8619611	2019-04-01 00:00:00.000	2019-04-30 00:00:00.000	SND	SYP	LOC						2019-05-21 00:00:00.000	1230.0	O	X	ES					2019-06-06 00:00:00.000	Y			2019-07-08 00:00:00.000		N	RMV	ES	SP			N		0.0		
167	8872121	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-07-25 00:00:00.000	1300.0	M							2019-04-04 00:00:00.000		9/1997						F									8632478	2019-04-05 00:00:00.000	2019-04-29 00:00:00.000	ELP	ENP	NHB						2019-05-08 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
168	8872122	See Remarks	FA	GT	SP	N	I	2019-05-10 00:00:00.000	0.0	RMV	ELP	2019-07-25 00:00:00.000	1300.0	M							2019-04-02 00:00:00.000		6/1997						M									8632479	2019-04-05 00:00:00.000	2019-05-03 00:00:00.000	ELP	ENP	NHB						2019-05-08 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
